id,weight,sex,education,region,age,income,job_prestige,mother_job_prestige,father_job_prestige,socioeconomic_index,satjob,relationship,male_breadwinner,men_bettersuited,child_suffer,men_overwork
774,0.4714985548,female,14.0,pacific,76.0,9638.75,33.0,39.0,,22.4,mod. satisfied,agree,strongly disagree,disagree,disagree,agree
775,0.9429971097,female,14.0,pacific,51.0,70100.0,57.0,31.0,47.0,77.0,very satisfied,,,,,
776,1.414495664,female,14.0,pacific,27.0,26287.5,31.0,,62.0,19.6,mod. satisfied,,,,,
777,0.9429971097,male,14.0,pacific,73.0,26287.5,53.0,,35.0,59.1,,agree,disagree,disagree,disagree,agree
778,1.885994219,male,8.0,pacific,28.0,112160.0,35.0,48.0,35.0,32.0,very satisfied,,,,,
779,0.9429971097,male,16.0,pacific,34.0,57832.5,34.0,,44.0,34.7,mod. satisfied,,,,,
780,0.4714985548,female,12.0,mountain,40.0,11391.25,40.0,55.0,41.0,45.1,mod. satisfied,strongly agree,disagree,disagree,disagree,strongly disagree
781,0.9429971097,female,16.0,mountain,35.0,70100.0,51.0,25.0,28.0,63.7,very satisfied,,,,,
782,0.4714985548,male,14.0,mountain,70.0,22782.5,39.0,47.0,47.0,38.1,very satisfied,agree,disagree,disagree,disagree,disagree
783,0.4714985548,female,13.0,mountain,82.0,22782.5,48.0,,46.0,24.2,,,,,,
784,0.9429971097,female,17.0,mountain,52.0,13143.75,36.0,48.0,24.0,24.6,mod. satisfied,agree,disagree,disagree,disagree,disagree
785,0.9429971097,male,12.0,mountain,56.0,57832.5,38.0,,60.0,42.8,very satisfied,disagree,disagree,disagree,disagree,agree
786,0.9429971097,female,15.0,mountain,46.0,47317.5,25.0,,48.0,23.8,a little dissat,agree,strongly disagree,agree,agree,strongly agree
787,0.9429971097,female,12.0,mountain,33.0,57832.5,35.0,,40.0,42.9,very satisfied,,,,,
788,0.9429971097,female,8.0,mountain,23.0,38555.0,46.0,64.0,42.0,52.0,a little dissat,agree,strongly disagree,disagree,disagree,strongly disagree
789,2.35896796,male,12.0,mountain,48.0,98140.0,43.0,,35.0,52.4,mod. satisfied,agree,disagree,disagree,disagree,agree
790,0.4714985548,male,14.0,mountain,55.0,47317.5,42.0,64.0,70.0,59.9,a little dissat,,,,,
791,0.4714985548,female,12.0,mountain,56.0,7886.25,48.0,38.0,74.0,20.1,mod. satisfied,strongly agree,disagree,disagree,disagree,neither agree nor disagree
792,0.9429971097,female,16.0,mountain,74.0,158201.8412,47.0,48.0,24.0,38.8,,,,,,
793,0.4714985548,female,12.0,mountain,28.0,26287.5,55.0,47.0,45.0,37.2,very satisfied,strongly agree,disagree,disagree,disagree,disagree
794,1.414495664,female,,mountain,24.0,38555.0,38.0,47.0,45.0,27.0,a little dissat,,,,,
795,0.9429971097,male,20.0,mountain,62.0,38555.0,62.0,35.0,24.0,50.4,,agree,strongly disagree,disagree,strongly agree,agree
796,0.9429971097,female,15.0,mountain,74.0,16648.75,35.0,25.0,53.0,32.0,very satisfied,,,,,
797,0.9429971097,female,12.0,mountain,24.0,19277.5,61.0,35.0,24.0,60.5,very satisfied,agree,strongly disagree,disagree,strongly disagree,strongly disagree
798,1.414495664,female,15.0,mountain,29.0,26287.5,35.0,38.0,,21.8,mod. satisfied,strongly agree,strongly disagree,disagree,disagree,agree
799,0.9429971097,female,14.0,mountain,59.0,31545.0,38.0,,27.0,59.1,very satisfied,agree,strongly agree,disagree,disagree,disagree
800,0.4714985548,male,15.0,mountain,73.0,26287.5,47.0,25.0,27.0,38.8,,agree,agree,disagree,agree,agree
801,0.9429971097,male,3.0,mountain,65.0,16648.75,36.0,,,37.6,very satisfied,,,,,
802,2.828991329,female,12.0,mountain,19.0,,53.0,,32.0,41.1,very satisfied,agree,disagree,disagree,disagree,disagree
803,1.885994219,female,12.0,mountain,22.0,14896.25,22.0,25.0,,17.5,mod. satisfied,strongly agree,disagree,disagree,agree,strongly agree
804,0.9429971097,male,16.0,mountain,40.0,47317.5,43.0,80.0,73.0,57.3,a little dissat,agree,strongly disagree,disagree,agree,agree
805,0.9429971097,male,7.0,mountain,48.0,57832.5,35.0,25.0,,25.0,mod. satisfied,strongly disagree,strongly disagree,disagree,strongly agree,strongly agree
806,0.9429971097,male,12.0,mountain,61.0,1402.0,35.0,48.0,,20.9,,disagree,strongly disagree,agree,disagree,disagree
807,1.414495664,female,16.0,mountain,49.0,158201.8412,53.0,44.0,47.0,69.3,very satisfied,strongly agree,strongly disagree,disagree,strongly disagree,agree
808,0.9429971097,male,12.0,mountain,39.0,57832.5,31.0,48.0,37.0,37.6,mod. satisfied,,,,,
809,0.4714985548,female,16.0,mountain,45.0,19277.5,24.0,31.0,,34.8,very satisfied,,,,,
810,1.17948398,male,13.0,mountain,60.0,9638.75,35.0,64.0,65.0,32.0,,strongly agree,strongly disagree,disagree,strongly disagree,neither agree nor disagree
811,0.9429971097,male,16.0,mountain,32.0,31545.0,73.0,38.0,73.0,85.8,very satisfied,,,,,
812,0.4714985548,male,18.0,mountain,39.0,26287.5,30.0,64.0,64.0,29.6,mod. satisfied,,,,,
813,0.9429971097,female,16.0,mountain,52.0,47317.5,47.0,53.0,,57.8,mod. satisfied,agree,strongly disagree,disagree,strongly disagree,strongly agree
814,2.35896796,female,15.0,mountain,44.0,38555.0,28.0,48.0,,21.6,mod. satisfied,strongly agree,disagree,disagree,disagree,disagree
815,0.9429971097,female,12.0,w. nor. central,59.0,5257.5,21.0,35.0,,13.6,very satisfied,strongly agree,strongly disagree,disagree,strongly disagree,strongly disagree
816,0.4714985548,female,12.0,w. nor. central,46.0,14896.25,35.0,25.0,42.0,21.8,very satisfied,,,,,
817,0.4714985548,male,12.0,w. nor. central,63.0,7886.25,38.0,,44.0,43.0,mod. satisfied,disagree,disagree,agree,strongly agree,disagree
818,0.4714985548,male,12.0,w. nor. central,26.0,,22.0,,35.0,17.5,very satisfied,,,,,
819,0.4714985548,male,12.0,w. nor. central,31.0,5257.5,31.0,,,19.6,a little dissat,agree,agree,agree,strongly agree,agree
820,1.414495664,male,12.0,w. nor. central,19.0,31545.0,50.0,46.0,,32.6,mod. satisfied,,,,,
821,0.9429971097,female,18.0,w. nor. central,40.0,70100.0,17.0,33.0,28.0,45.3,very satisfied,strongly agree,strongly disagree,disagree,disagree,neither agree nor disagree
822,0.9429971097,male,16.0,w. nor. central,64.0,38555.0,61.0,46.0,45.0,74.8,,,,,,
823,1.414495664,male,15.0,w. nor. central,25.0,70100.0,29.0,48.0,60.0,29.5,,,,,,
824,1.414495664,male,12.0,w. nor. central,56.0,4556.5,28.0,60.0,44.0,25.2,,agree,disagree,disagree,disagree,disagree
825,0.9429971097,female,14.0,w. nor. central,41.0,47317.5,61.0,,,60.5,,,,,,
826,0.4714985548,female,16.0,w. nor. central,54.0,47317.5,61.0,31.0,,80.9,very satisfied,agree,disagree,disagree,strongly disagree,disagree
827,2.35896796,male,12.0,w. nor. central,40.0,,31.0,36.0,,39.7,mod. satisfied,agree,disagree,disagree,disagree,agree
828,0.9429971097,male,16.0,w. nor. central,64.0,158201.8412,55.0,48.0,33.0,71.8,mod. satisfied,agree,disagree,disagree,disagree,neither agree nor disagree
829,0.4714985548,female,16.0,w. nor. central,56.0,57832.5,55.0,,35.0,61.4,mod. satisfied,,,,,
830,0.4714985548,female,12.0,w. nor. central,71.0,57832.5,31.0,,46.0,37.6,,agree,disagree,disagree,disagree,neither agree nor disagree
831,0.9429971097,male,16.0,w. nor. central,50.0,158201.8412,65.0,47.0,59.0,80.7,mod. satisfied,,,,,
832,0.9429971097,male,13.0,w. nor. central,69.0,31545.0,46.0,22.0,51.0,61.4,,,,,,
833,0.9429971097,male,12.0,w. nor. central,49.0,19277.5,35.0,55.0,,25.0,mod. satisfied,agree,disagree,disagree,disagree,disagree
834,0.9429971097,male,12.0,e. nor. central,61.0,158201.8412,46.0,,46.0,39.9,very satisfied,agree,agree,disagree,disagree,agree
835,0.9429971097,female,19.0,e. nor. central,38.0,112160.0,43.0,38.0,49.0,36.2,very satisfied,,,,,
836,0.9429971097,male,16.0,e. nor. central,74.0,158201.8412,60.0,,27.0,76.3,very satisfied,agree,disagree,disagree,disagree,agree
837,2.35896796,female,12.0,e. nor. central,40.0,158201.8412,46.0,47.0,44.0,61.4,very satisfied,agree,disagree,disagree,disagree,disagree
838,1.885994219,male,12.0,pacific,34.0,,37.0,,37.0,18.6,very satisfied,agree,disagree,disagree,disagree,agree
839,0.4714985548,male,14.0,pacific,41.0,38555.0,56.0,27.0,38.0,53.6,mod. satisfied,disagree,disagree,disagree,disagree,disagree
840,0.9429971097,male,10.0,pacific,78.0,47317.5,37.0,,21.0,18.6,very satisfied,,strongly agree,,strongly agree,agree
841,1.414495664,female,9.0,pacific,47.0,22782.5,35.0,,27.0,21.8,mod. satisfied,disagree,strongly disagree,disagree,strongly agree,strongly agree
842,0.9429971097,female,14.0,pacific,50.0,47317.5,30.0,,49.0,24.1,very satisfied,,,,,
843,0.9429971097,female,12.0,pacific,41.0,14896.25,38.0,,,32.7,very satisfied,strongly agree,strongly disagree,disagree,strongly disagree,agree
844,3.771988439,female,15.0,pacific,63.0,,53.0,,48.0,41.1,very satisfied,agree,disagree,disagree,disagree,agree
845,0.9429971097,male,14.0,pacific,56.0,57832.5,50.0,28.0,38.0,57.4,very satisfied,,,,,
846,2.35896796,female,12.0,pacific,18.0,47317.5,,42.0,,,very satisfied,agree,strongly disagree,disagree,disagree,agree
847,0.9429971097,male,12.0,pacific,25.0,22782.5,35.0,31.0,48.0,20.9,mod. satisfied,,,,,
848,0.9429971097,female,14.0,pacific,55.0,57832.5,47.0,,32.0,38.8,very satisfied,disagree,disagree,disagree,agree,neither agree nor disagree
849,0.9429971097,male,14.0,pacific,58.0,,35.0,40.0,48.0,32.0,mod. satisfied,agree,disagree,disagree,agree,agree
850,0.9429971097,female,14.0,pacific,39.0,47317.5,49.0,,29.0,56.9,mod. satisfied,,,,,
851,0.9429971097,female,16.0,pacific,42.0,84120.0,,,26.0,,a little dissat,disagree,agree,agree,agree,disagree
852,1.885994219,male,12.0,pacific,25.0,38555.0,38.0,60.0,45.0,28.4,,,,,,
853,0.9429971097,female,6.0,pacific,76.0,9638.75,22.0,,35.0,14.8,,agree,agree,agree,agree,agree
854,0.9429971097,female,17.0,pacific,53.0,57832.5,61.0,,26.0,80.9,mod. satisfied,strongly agree,disagree,disagree,disagree,disagree
855,0.4714985548,male,14.0,pacific,57.0,47317.5,47.0,25.0,41.0,38.8,a little dissat,agree,strongly disagree,disagree,disagree,disagree
856,2.35896796,female,14.0,mountain,53.0,84120.0,50.0,60.0,43.0,68.6,very satisfied,,,,,
857,2.357492774,male,16.0,mountain,63.0,38555.0,24.0,,35.0,20.7,,disagree,agree,disagree,agree,agree
858,0.9429971097,female,16.0,mountain,62.0,,35.0,,42.0,42.9,mod. satisfied,,,,,
859,3.53845194,female,17.0,mountain,56.0,,48.0,,66.0,57.5,a little dissat,strongly agree,disagree,disagree,disagree,disagree
860,0.4714985548,male,12.0,mountain,70.0,57832.5,59.0,32.0,60.0,77.7,,,,,,
861,0.9429971097,male,16.0,mountain,35.0,158201.8412,46.0,21.0,47.0,52.0,mod. satisfied,agree,disagree,disagree,disagree,agree
862,0.9429971097,female,16.0,mountain,64.0,350.5,73.0,31.0,47.0,84.0,very satisfied,strongly agree,strongly disagree,disagree,disagree,neither agree nor disagree
863,0.9429971097,male,13.0,mountain,32.0,31545.0,45.0,,53.0,19.7,mod. satisfied,,,,,
864,1.414495664,female,16.0,mountain,27.0,70100.0,65.0,45.0,39.0,59.4,very satisfied,,,,,
865,0.9429971097,male,12.0,mountain,67.0,31545.0,33.0,28.0,,13.6,very satisfied,disagree,strongly agree,agree,agree,strongly agree
866,4.717935919,female,12.0,mountain,27.0,112160.0,51.0,46.0,43.0,28.7,a little dissat,disagree,strongly disagree,disagree,disagree,neither agree nor disagree
867,1.414495664,male,15.0,mountain,31.0,1402.0,45.0,63.0,63.0,19.7,a little dissat,,,,,
868,0.9429971097,female,13.0,mountain,79.0,31545.0,64.0,,46.0,84.2,,,,,,
869,1.414495664,female,20.0,mountain,41.0,47317.5,59.0,66.0,59.0,75.5,very satisfied,strongly agree,agree,disagree,disagree,disagree
870,0.9429971097,female,15.0,mountain,29.0,31545.0,53.0,48.0,,41.1,very satisfied,agree,disagree,disagree,disagree,agree
871,1.17948398,female,8.0,mountain,42.0,350.5,25.0,31.0,,23.3,mod. satisfied,,,,,
872,0.4714985548,female,12.0,mountain,89.0,7886.25,47.0,,35.0,38.8,very satisfied,disagree,strongly agree,disagree,disagree,agree
873,1.414495664,female,16.0,mountain,52.0,158201.8412,48.0,48.0,,26.1,mod. satisfied,strongly agree,strongly disagree,disagree,disagree,disagree
874,2.35896796,male,16.0,mountain,78.0,38555.0,38.0,64.0,,43.0,,strongly agree,strongly disagree,disagree,strongly disagree,agree
875,0.9429971097,male,12.0,mountain,77.0,158201.8412,53.0,,38.0,59.1,,,,,,
876,0.9429971097,female,16.0,mountain,42.0,158201.8412,63.0,46.0,39.0,75.7,very satisfied,strongly agree,strongly disagree,disagree,strongly disagree,disagree
877,0.9429971097,male,16.0,mountain,45.0,84120.0,60.0,48.0,70.0,76.3,mod. satisfied,agree,agree,agree,strongly disagree,agree
878,0.9429971097,female,16.0,mountain,64.0,57832.5,62.0,,59.0,71.4,very satisfied,agree,disagree,disagree,disagree,agree
879,1.414495664,female,12.0,mountain,83.0,7886.25,31.0,,45.0,39.7,,disagree,strongly disagree,disagree,disagree,disagree
880,2.35896796,female,17.0,mountain,49.0,70100.0,52.0,47.0,65.0,67.8,very satisfied,strongly agree,strongly disagree,disagree,agree,strongly disagree
881,0.9429971097,female,17.0,e. nor. central,31.0,57832.5,51.0,64.0,28.0,61.9,very satisfied,strongly agree,strongly disagree,disagree,strongly disagree,agree
882,2.35896796,female,16.0,e. nor. central,42.0,47317.5,61.0,38.0,65.0,89.4,mod. satisfied,disagree,agree,agree,disagree,neither agree nor disagree
883,0.9429971097,female,14.0,e. nor. central,25.0,16648.75,35.0,,31.0,26.8,very satisfied,strongly agree,agree,disagree,disagree,agree
884,0.9429971097,male,16.0,e. nor. central,47.0,38555.0,31.0,61.0,49.0,51.7,very satisfied,disagree,disagree,disagree,disagree,neither agree nor disagree
885,0.9429971097,female,16.0,e. nor. central,48.0,98140.0,64.0,61.0,47.0,84.2,a little dissat,agree,strongly disagree,agree,disagree,disagree
886,0.9429971097,female,12.0,e. nor. central,53.0,14896.25,48.0,53.0,49.0,24.2,very satisfied,,,,,
887,1.414495664,male,18.0,e. nor. central,57.0,84120.0,73.0,28.0,,84.0,very satisfied,agree,disagree,disagree,agree,neither agree nor disagree
888,0.4714985548,female,12.0,e. nor. central,84.0,14896.25,49.0,,49.0,56.9,,disagree,agree,disagree,agree,neither agree nor disagree
889,0.4714985548,female,14.0,e. nor. central,83.0,7886.25,39.0,,56.0,20.8,,,,,,
890,0.4714985548,female,16.0,e. nor. central,68.0,22782.5,45.0,61.0,,50.0,mod. satisfied,strongly agree,disagree,disagree,disagree,agree
891,0.4714985548,male,12.0,e. nor. central,64.0,11391.25,38.0,48.0,35.0,27.0,,,,,,
892,0.9429971097,female,16.0,e. nor. central,63.0,22782.5,56.0,38.0,39.0,76.7,mod. satisfied,strongly agree,strongly disagree,disagree,strongly disagree,strongly disagree
893,0.9429971097,female,12.0,e. nor. central,70.0,7886.25,41.0,54.0,43.0,54.6,,,,,,
894,3.53845194,male,15.0,e. nor. central,21.0,26287.5,,55.0,,,very satisfied,,,,,
895,0.9429971097,male,12.0,e. nor. central,29.0,19277.5,25.0,44.0,44.0,23.8,mod. satisfied,agree,strongly disagree,disagree,disagree,disagree
896,0.4714985548,male,13.0,e. nor. central,56.0,47317.5,35.0,35.0,,32.0,very satisfied,disagree,disagree,disagree,disagree,strongly agree
897,0.9429971097,male,16.0,e. nor. central,27.0,22782.5,50.0,,73.0,57.4,,agree,strongly disagree,disagree,disagree,disagree
898,0.9429971097,female,12.0,e. nor. central,53.0,,35.0,28.0,24.0,34.1,very satisfied,,,,,
899,1.414495664,male,12.0,e. nor. central,68.0,,38.0,42.0,,48.3,,disagree,agree,agree,agree,neither agree nor disagree
900,0.9429971097,male,12.0,e. nor. central,44.0,70100.0,35.0,47.0,,26.8,mod. satisfied,agree,disagree,disagree,disagree,strongly agree
901,0.9429971097,female,11.0,e. nor. central,68.0,26287.5,55.0,20.0,,37.2,,,,,,
902,0.4714985548,male,12.0,e. nor. central,39.0,38555.0,24.0,,56.0,30.9,mod. satisfied,agree,agree,agree,agree,disagree
903,0.4714985548,male,12.0,e. nor. central,57.0,22782.5,35.0,,41.0,26.8,very dissatisfied,,,,,
904,0.4714985548,male,12.0,w. nor. central,25.0,22782.5,24.0,64.0,42.0,17.1,very satisfied,agree,disagree,disagree,disagree,disagree
905,0.9429971097,female,13.0,w. nor. central,42.0,9638.75,31.0,28.0,44.0,39.7,,agree,disagree,disagree,strongly agree,agree
906,1.414495664,male,13.0,w. nor. central,25.0,350.5,,61.0,,,a little dissat,,,,,
907,1.885994219,female,12.0,w. nor. central,19.0,3855.5,21.0,35.0,,14.0,mod. satisfied,disagree,disagree,disagree,disagree,neither agree nor disagree
908,1.17948398,female,12.0,w. nor. central,66.0,,21.0,55.0,,14.0,very satisfied,disagree,agree,agree,agree,agree
909,0.4714985548,male,14.0,w. nor. central,74.0,22782.5,53.0,,32.0,69.3,,strongly agree,agree,disagree,disagree,neither agree nor disagree
910,0.4714985548,female,20.0,w. nor. central,69.0,26287.5,60.0,57.0,49.0,83.8,,,,,,
911,0.9429971097,female,12.0,w. nor. central,26.0,19277.5,25.0,38.0,,12.6,mod. satisfied,disagree,strongly disagree,disagree,disagree,neither agree nor disagree
912,0.4714985548,male,14.0,w. nor. central,69.0,16648.75,33.0,25.0,38.0,29.9,,disagree,disagree,disagree,agree,agree
913,0.4714985548,female,15.0,w. nor. central,27.0,38555.0,17.0,,26.0,45.3,mod. satisfied,strongly agree,strongly disagree,disagree,strongly disagree,strongly disagree
914,0.4714985548,male,14.0,w. nor. central,53.0,38555.0,35.0,38.0,,24.0,very satisfied,agree,disagree,disagree,disagree,agree
915,0.4714985548,male,10.0,w. nor. central,35.0,38555.0,63.0,,74.0,81.0,mod. satisfied,strongly agree,strongly disagree,disagree,agree,strongly agree
916,0.9429971097,female,14.0,w. nor. central,32.0,47317.5,46.0,38.0,33.0,52.0,mod. satisfied,strongly agree,strongly disagree,disagree,strongly disagree,agree
917,1.414495664,female,11.0,w. nor. central,19.0,98140.0,33.0,53.0,17.0,22.4,very dissatisfied,,,,,
918,0.9429971097,male,14.0,w. nor. central,56.0,70100.0,35.0,24.0,,23.7,mod. satisfied,agree,disagree,disagree,disagree,disagree
919,0.4714985548,male,14.0,w. nor. central,69.0,47317.5,28.0,21.0,28.0,25.2,,,,,,
920,0.9429971097,female,12.0,w. nor. central,66.0,26287.5,43.0,37.0,39.0,43.1,,strongly agree,strongly disagree,disagree,strongly disagree,disagree
921,0.4714985548,female,20.0,w. nor. central,69.0,,64.0,24.0,28.0,84.2,,,,,,
922,0.4714985548,male,12.0,w. nor. central,43.0,26287.5,45.0,53.0,44.0,39.2,mod. satisfied,agree,disagree,,disagree,agree
923,0.4714985548,female,12.0,w. nor. central,43.0,19277.5,25.0,50.0,,12.6,very satisfied,strongly agree,strongly disagree,disagree,strongly disagree,neither agree nor disagree
924,0.9429971097,female,16.0,w. nor. central,44.0,,36.0,31.0,,44.6,very satisfied,strongly agree,disagree,disagree,disagree,neither agree nor disagree
925,0.9429971097,male,16.0,w. nor. central,58.0,98140.0,39.0,47.0,50.0,67.7,mod. satisfied,strongly agree,strongly disagree,disagree,strongly disagree,agree
926,0.9429971097,male,12.0,w. nor. central,38.0,,28.0,33.0,49.0,25.2,mod. satisfied,disagree,disagree,agree,disagree,agree
927,0.9429971097,female,17.0,w. nor. central,49.0,84120.0,41.0,29.0,46.0,54.6,mod. satisfied,strongly agree,disagree,disagree,strongly disagree,agree
928,0.9429971097,male,12.0,south atlantic,51.0,70100.0,53.0,47.0,39.0,59.1,a little dissat,agree,disagree,disagree,disagree,disagree
929,0.9429971097,female,20.0,south atlantic,59.0,22782.5,61.0,63.0,60.0,80.9,very satisfied,,,,,
930,0.4714985548,male,14.0,south atlantic,68.0,6309.0,44.0,48.0,49.0,28.7,,disagree,agree,disagree,agree,disagree
931,1.414495664,male,18.0,south atlantic,73.0,84120.0,73.0,35.0,50.0,86.5,,disagree,,,agree,disagree
932,0.9429971097,male,18.0,south atlantic,67.0,70100.0,61.0,24.0,35.0,80.9,,,,,,
933,0.9429971097,male,19.0,south atlantic,70.0,57832.5,63.0,45.0,31.0,81.6,,disagree,disagree,disagree,disagree,agree
934,0.9429971097,female,16.0,south atlantic,61.0,57832.5,49.0,,50.0,62.1,very satisfied,,,,,
935,4.717935919,female,14.0,south atlantic,50.0,158201.8412,48.0,40.0,45.0,28.6,very satisfied,strongly agree,strongly agree,disagree,strongly disagree,neither agree nor disagree
936,0.9429971097,male,16.0,south atlantic,67.0,57832.5,62.0,64.0,,53.0,,,,,,
937,0.9429971097,male,17.0,south atlantic,39.0,84120.0,57.0,53.0,,75.6,very satisfied,strongly agree,strongly disagree,disagree,disagree,agree
938,0.9429971097,female,18.0,south atlantic,48.0,112160.0,63.0,,72.0,79.3,very satisfied,,,,,
939,0.9429971097,female,13.0,south atlantic,19.0,38555.0,38.0,33.0,31.0,25.7,mod. satisfied,disagree,disagree,disagree,strongly agree,agree
